dataset,role,text,context,relation,entity_type,db,id,name,score,matched,n_candidates,error
euadr,tail,NHL,"Ala394Thr polymorphism in the clock gene NPAS2: a circadian modifier for the risk of non-Hodgkin's lymphoma. Circadian disruption is theorized to cause immune dysregulation, which is the only established risk factor for non-Hodgkin's lymphoma (NHL). Genes responsible for circadian rhythm are also involved in cancer-related biological pathways as potential tumor suppressors. However, no previous studies have examined associations between circadian genes and NHL risk. In this population-based case control study (n = 455 cases; 527 controls), we examined the only identified nonsynonymous polymorphism (Ala394Thr; rs2305160) in the largest circadian gene, neuronal PAS domain protein 2 (NPAS2), in order to examine its impact on NHL risk. Our results demonstrate a robust association of the variant Thr genotypes (Ala/Thr and Thr/Thr) with reduced risk of NHL (OR = 0.66, 95% CI: 0.51-0.85, p = 0.001), especially B-cell lymphoma (OR = 0.61, 95% CI: 0.47-0.80, p <or= 0.0001). These findings provide the first molecular epidemiologic evidence supporting a role of circadian genes in lymphomagenesis, which suggests that genetic variations in circadian genes might be a novel panel of promising biomarkers for NHL and warrants further investigation.CI - (c) 2006 Wiley-Liss, Inc.",SA,Unknown,HGNC,15888,RTEL1,0.5555555555555556,True,2,
euadr,head,fluconazole,"Posaconazole: an oral triazole with an extended spectrum of activity. OBJECTIVE: To summarize the published clinical data on posaconazole, critically review the New Drug Application data submitted to the Food and Drug Administration, and provide information critical for evaluation and formulary positioning. DATA SOURCES: Reported investigations were identified from MEDLINE (1966-June 30, 2008), bibliographies of manuscripts, www.clinicaltrials.gov, and www.fda.gov. STUDY SELECTION AND DATA EXTRACTION: English-language articles were selected. All available in vitro, animal, clinical, and human studies describing the pharmacology, pharmacokinetics, pharmacodynamics, efficacy, safety, and adverse events of posaconazole were reviewed. DATA SYNTHESIS: Posaconazole is an oral broad-spectrum triazole with activity against many yeasts and molds. Resistance to posaconazole has been reported, but has been rare to date. Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole. Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients. Posaconazole is noninferior to fluconazole for treatment of oropharyngeal candidiasis (95% CI -6.6 to 5.0), but necessity for this indication remains unclear, as many other treatment options exist. Smaller investigations have analyzed use of posaconazole for patients requiring salvage or alternative treatment for zygomycosis, fusariosis, cryptococcal meningitis, coccidioidomycosis, and histoplasmosis. Studies are needed to clarify efficacy for such expanded use, and therapeutic drug monitoring may improve outcomes. The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea. CONCLUSIONS: Posaconazole appears to be a valuable and promising addition to the antifungal armamentarium for prophylaxis and treatment of various fungal processes. At this time, posaconazole should probably be reserved for prophylaxis in patients at high risk for invasive fungal infection, as salvage therapy in refractory or resistant infections, or for patients with intolerance to other therapies.",PA,Unknown,CHEBI,CHEBI:46081,fluconazole,0.7777777777777778,True,1,
euadr,tail,invasive fungal infections,"Posaconazole: an oral triazole with an extended spectrum of activity. OBJECTIVE: To summarize the published clinical data on posaconazole, critically review the New Drug Application data submitted to the Food and Drug Administration, and provide information critical for evaluation and formulary positioning. DATA SOURCES: Reported investigations were identified from MEDLINE (1966-June 30, 2008), bibliographies of manuscripts, www.clinicaltrials.gov, and www.fda.gov. STUDY SELECTION AND DATA EXTRACTION: English-language articles were selected. All available in vitro, animal, clinical, and human studies describing the pharmacology, pharmacokinetics, pharmacodynamics, efficacy, safety, and adverse events of posaconazole were reviewed. DATA SYNTHESIS: Posaconazole is an oral broad-spectrum triazole with activity against many yeasts and molds. Resistance to posaconazole has been reported, but has been rare to date. Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole. Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients. Posaconazole is noninferior to fluconazole for treatment of oropharyngeal candidiasis (95% CI -6.6 to 5.0), but necessity for this indication remains unclear, as many other treatment options exist. Smaller investigations have analyzed use of posaconazole for patients requiring salvage or alternative treatment for zygomycosis, fusariosis, cryptococcal meningitis, coccidioidomycosis, and histoplasmosis. Studies are needed to clarify efficacy for such expanded use, and therapeutic drug monitoring may improve outcomes. The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea. CONCLUSIONS: Posaconazole appears to be a valuable and promising addition to the antifungal armamentarium for prophylaxis and treatment of various fungal processes. At this time, posaconazole should probably be reserved for prophylaxis in patients at high risk for invasive fungal infection, as salvage therapy in refractory or resistant infections, or for patients with intolerance to other therapies.",PA,Unknown,MESH,D000072742,Invasive Fungal Infections,0.7715934858792002,True,1,
euadr,head,Vitamin D,"Genetic analysis of the vitamin D receptor gene in two epithelial cancers: melanoma and breast cancer case-control studies. BACKGROUND: Vitamin D serum levels have been found to be related to sun exposure and diet, together with cell differentiation, growth control and consequently, cancer risk. Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population. In this study, the VDR gene has been evaluated in two epithelial cancers BC and MM. METHODS: We have conducted an analysis in 549 consecutive and non-related sporadic BC cases and 556 controls, all from the Spanish population, and 283 MM cases and 245 controls. Genotyping analyses were carried out on four putatively functional SNPs within the VDR gene. RESULTS: An association with the minor allele A of the non-synonymous SNP rs2228570 (rs10735810, FokI, Met1Thr) was observed for BC, with an estimated odds ratio (OR) of 1.26 (95% CI = 1.02-1.57; p = 0.036). The synonymous variant rs731236 (TaqI) appeared to be associated with protection from BC (OR = 0.80, 95%CI = 0.64-0.99; p = 0.047). No statistically significant associations with MM were observed for any SNP. Nevertheless, sub-group analyses revealed an association between rs2228570 (FokI) and absence of childhood sunburns (OR = 0.65, p = 0.003), between the 3'utr SNP rs739837 (BglI) and fair skin (OR = 1.31, p = 0.048), and between the promoter SNP rs4516035 and the more aggressive tumour location in head-neck and trunk (OR = 1.54, p = 0.020). CONCLUSION: In summary, we observed associations between SNPs in the VDR gene and BC risk, and a comprehensive analysis using clinical and tumour characteristics as outcome variables has revealed potential associations with MM. These associations required confirmation in independent studies.",PA,Unknown,CHEBI,CHEBI:27300,vitamin D,0.7715934858792002,True,1,
euadr,tail,growth,"Genetic analysis of the vitamin D receptor gene in two epithelial cancers: melanoma and breast cancer case-control studies. BACKGROUND: Vitamin D serum levels have been found to be related to sun exposure and diet, together with cell differentiation, growth control and consequently, cancer risk. Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population. In this study, the VDR gene has been evaluated in two epithelial cancers BC and MM. METHODS: We have conducted an analysis in 549 consecutive and non-related sporadic BC cases and 556 controls, all from the Spanish population, and 283 MM cases and 245 controls. Genotyping analyses were carried out on four putatively functional SNPs within the VDR gene. RESULTS: An association with the minor allele A of the non-synonymous SNP rs2228570 (rs10735810, FokI, Met1Thr) was observed for BC, with an estimated odds ratio (OR) of 1.26 (95% CI = 1.02-1.57; p = 0.036). The synonymous variant rs731236 (TaqI) appeared to be associated with protection from BC (OR = 0.80, 95%CI = 0.64-0.99; p = 0.047). No statistically significant associations with MM were observed for any SNP. Nevertheless, sub-group analyses revealed an association between rs2228570 (FokI) and absence of childhood sunburns (OR = 0.65, p = 0.003), between the 3'utr SNP rs739837 (BglI) and fair skin (OR = 1.31, p = 0.048), and between the promoter SNP rs4516035 and the more aggressive tumour location in head-neck and trunk (OR = 1.54, p = 0.020). CONCLUSION: In summary, we observed associations between SNPs in the VDR gene and BC risk, and a comprehensive analysis using clinical and tumour characteristics as outcome variables has revealed potential associations with MM. These associations required confirmation in independent studies.",PA,Unknown,GO,GO:0040007,growth,0.7777777777777778,True,2,
euadr,head,MDR1,"Interaction of genes from influx-metabolism-efflux pathway and their influence on methotrexate efficacy in rheumatoid arthritis patients among Indians. OBJECTIVE: Methotrexate (MTX) is the drug of choice for rheumatoid arthritis (RA) but is effective only in around 60% of treated patients. Bioavailability of MTX may be a major determinant of response status and this may be governed by variations in MTX receptor and transporter genes and genes responsible for polyglutamation and deconjugation. We investigated the contribution of single nucleotide polymorphisms (SNPs) in RFC, FOLR1, FPGS, GGH and MDR1 genes to MTX response in RA patients from North India. METHODS: RA patients recruited using American College of Rheumatology criteria, were categorized into good and poor responders to MTX, based on disease activity score. A total of 17 SNPs from the above mentioned genes were genotyped and tested for association with MTX response using [chi]2 test; logistic regression along with clinical variables; and gene-gene interaction using multifactor dimensionality reduction (MDR). RESULTS: One novel synonymous SNP Ala324Ala (972 G > A) was identified in RFC gene. The CT genotype of C3435T in MDR1 gene conferred almost twice the risk of poor response [[chi]2 = 5.85, P = 0.01, odds ratio (95% confidence interval) = 1.97 (1.13-3.42)] and was retained in binary logistic regression [B = 0.66, P = 0.025, adjusted odds ratio (95% confidence interval) = 1.93(1.09-3.42)]. Significant interaction between SNPs in GGH and MDR1 genes seems promising. CONCLUSION: Interactions between genes coding for deconjugation and transporter seem to be important determinants of MTX response in RA but replication and functional studies would be confirmatory.",PA,Unknown,HGNC,21710,TBC1D9,0.5555555555555556,True,2,
euadr,tail,regression,"Interaction of genes from influx-metabolism-efflux pathway and their influence on methotrexate efficacy in rheumatoid arthritis patients among Indians. OBJECTIVE: Methotrexate (MTX) is the drug of choice for rheumatoid arthritis (RA) but is effective only in around 60% of treated patients. Bioavailability of MTX may be a major determinant of response status and this may be governed by variations in MTX receptor and transporter genes and genes responsible for polyglutamation and deconjugation. We investigated the contribution of single nucleotide polymorphisms (SNPs) in RFC, FOLR1, FPGS, GGH and MDR1 genes to MTX response in RA patients from North India. METHODS: RA patients recruited using American College of Rheumatology criteria, were categorized into good and poor responders to MTX, based on disease activity score. A total of 17 SNPs from the above mentioned genes were genotyped and tested for association with MTX response using [chi]2 test; logistic regression along with clinical variables; and gene-gene interaction using multifactor dimensionality reduction (MDR). RESULTS: One novel synonymous SNP Ala324Ala (972 G > A) was identified in RFC gene. The CT genotype of C3435T in MDR1 gene conferred almost twice the risk of poor response [[chi]2 = 5.85, P = 0.01, odds ratio (95% confidence interval) = 1.97 (1.13-3.42)] and was retained in binary logistic regression [B = 0.66, P = 0.025, adjusted odds ratio (95% confidence interval) = 1.93(1.09-3.42)]. Significant interaction between SNPs in GGH and MDR1 genes seems promising. CONCLUSION: Interactions between genes coding for deconjugation and transporter seem to be important determinants of MTX response in RA but replication and functional studies would be confirmatory.",PA,Unknown,,,,0.0,False,0,
euadr,head,MP6-XT22 anti-murine TNF mAb,"Pharmacokinetics of murine p75-Fc fusion protein and MP6-XT22 anti-murine TNF-alpha mAb in mice. Immunologic limitations make it difficult to study the pharmacokinetic effects of human tumor necrosis factor (TNF) blockers in murine models. To counter this, we have studied the pharmacokinetics in mice of two murine analogs of human TNF blockers, a murine p75-FC fusion protein (analogous to etanercept), and the rat MP6-XT22 anti-murine TNF mAb (analogous to infliximab). We analyzed the pharmacokinetics of the murine p75-Fc protein and MP6-XT22 antibody in mice that were uninfected and in mice with disseminated candidiasis in order to confirm dosing strategies and interpret future studies evaluating the efficacy and tolerability of these agents in mice. We propose that, while conducting safety or efficacy studies in murine disease models, it is reasonable to administer the murine p75-Fc protein to mice at <10 mg/kg every 4-5 days, and the MP6-XT22 antibody at 10-20 mg/kg every 4-5 days.",PA,Unknown,,,,0.0,False,0,
euadr,tail,TNF,"Pharmacokinetics of murine p75-Fc fusion protein and MP6-XT22 anti-murine TNF-alpha mAb in mice. Immunologic limitations make it difficult to study the pharmacokinetic effects of human tumor necrosis factor (TNF) blockers in murine models. To counter this, we have studied the pharmacokinetics in mice of two murine analogs of human TNF blockers, a murine p75-FC fusion protein (analogous to etanercept), and the rat MP6-XT22 anti-murine TNF mAb (analogous to infliximab). We analyzed the pharmacokinetics of the murine p75-Fc protein and MP6-XT22 antibody in mice that were uninfected and in mice with disseminated candidiasis in order to confirm dosing strategies and interpret future studies evaluating the efficacy and tolerability of these agents in mice. We propose that, while conducting safety or efficacy studies in murine disease models, it is reasonable to administer the murine p75-Fc protein to mice at <10 mg/kg every 4-5 days, and the MP6-XT22 antibody at 10-20 mg/kg every 4-5 days.",PA,Unknown,HGNC,11892,TNF,1.0,True,1,
euadr,head,GSK221149A,"Use of a novel and highly selective oxytocin receptor antagonist to characterize uterine contractions in the rat. Spontaneous and induced uterine contractions in the rat were found to be inhibited by a novel and selective oxytocin receptor antagonist GSK221149A (3R,6R)-3-Indan-2-yl-1-[(1R)-1-(2-methyl-1,3-oxazol-4-yl)-2-morpholin-4-yl-2-oxoethyl]-6-[(1S)-1-methylpropyl]-2,5-piperazinedione. GSK221149A displayed nanomolar affinity (K(i) = 0.65 nM) for human recombinant oxytocin receptors with >1,400-fold selectivity over human V1a, V1b, and V2 receptors. GSK221149A had similar affinity (K(i) = 4.1 nM) and selectivity for native oxytocin receptors from rat and produced a functional, competitive block of oxytocin-induced contractions in isolated rat myometrial strips with a pA(2) value of 8.18. Intravenous administration of GSK221149A produced a dose-dependent decrease in oxytocin-induced uterine contractions in anesthetized rats with an ID(50) = 0.27 +/- 0.60 mg/kg (corresponding plasma concentrations were 88 ng/ml). Oral administration of GSK221149A (5 mg/kg) was effective in inhibiting oxytocin-induced uterine contractions after single and multiple (4-day) dosing. Spontaneous uterine contractions in late-term pregnant rats (19-21 days gestation) were significantly reduced by intravenous administration of 0.3 mg/kg of GSK221149A. These results provide further evidence that selective oxytocin receptor antagonism may offer an effective treatment for preterm labor.",PA,Unknown,MESH,C522194,GSK221149A,0.7777777777777778,True,1,
euadr,tail,oxytocin,"Use of a novel and highly selective oxytocin receptor antagonist to characterize uterine contractions in the rat. Spontaneous and induced uterine contractions in the rat were found to be inhibited by a novel and selective oxytocin receptor antagonist GSK221149A (3R,6R)-3-Indan-2-yl-1-[(1R)-1-(2-methyl-1,3-oxazol-4-yl)-2-morpholin-4-yl-2-oxoethyl]-6-[(1S)-1-methylpropyl]-2,5-piperazinedione. GSK221149A displayed nanomolar affinity (K(i) = 0.65 nM) for human recombinant oxytocin receptors with >1,400-fold selectivity over human V1a, V1b, and V2 receptors. GSK221149A had similar affinity (K(i) = 4.1 nM) and selectivity for native oxytocin receptors from rat and produced a functional, competitive block of oxytocin-induced contractions in isolated rat myometrial strips with a pA(2) value of 8.18. Intravenous administration of GSK221149A produced a dose-dependent decrease in oxytocin-induced uterine contractions in anesthetized rats with an ID(50) = 0.27 +/- 0.60 mg/kg (corresponding plasma concentrations were 88 ng/ml). Oral administration of GSK221149A (5 mg/kg) was effective in inhibiting oxytocin-induced uterine contractions after single and multiple (4-day) dosing. Spontaneous uterine contractions in late-term pregnant rats (19-21 days gestation) were significantly reduced by intravenous administration of 0.3 mg/kg of GSK221149A. These results provide further evidence that selective oxytocin receptor antagonism may offer an effective treatment for preterm labor.",PA,Unknown,CHEBI,CHEBI:7872,oxytocin,0.7777777777777778,True,2,
euadr,head,nilotinib,"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression. Targeting the tyrosine kinase activity of Bcr-Abl is an attractive therapeutic strategy in chronic myeloid leukemia (CML) and in Bcr-Abl-positive acute lymphoblastic leukemia. Whereas imatinib, a selective inhibitor of Bcr-Abl tyrosine kinase, is now used in frontline therapy for CML, second-generation inhibitors of Bcr-Abl tyrosine kinase such as nilotinib or dasatinib have been developed for the treatment of imatinib-resistant or imatinib-intolerant disease. In the current study, we generated nilotinib-resistant cell lines and investigated their mechanism of resistance. Overexpression of BCR-ABL and multidrug resistance gene (MDR-1) were found among the investigated mechanisms. We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding. Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib. Moreover, failure of nilotinib treatment was accompanied by an increase of Lyn mRNA expression in patients with resistant CML. Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity. In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn. Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance.",PA,Unknown,CHEBI,CHEBI:52172,nilotinib,0.7777777777777778,True,1,
euadr,tail,second-generation inhibitors of Bcr-Abl,"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression. Targeting the tyrosine kinase activity of Bcr-Abl is an attractive therapeutic strategy in chronic myeloid leukemia (CML) and in Bcr-Abl-positive acute lymphoblastic leukemia. Whereas imatinib, a selective inhibitor of Bcr-Abl tyrosine kinase, is now used in frontline therapy for CML, second-generation inhibitors of Bcr-Abl tyrosine kinase such as nilotinib or dasatinib have been developed for the treatment of imatinib-resistant or imatinib-intolerant disease. In the current study, we generated nilotinib-resistant cell lines and investigated their mechanism of resistance. Overexpression of BCR-ABL and multidrug resistance gene (MDR-1) were found among the investigated mechanisms. We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding. Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib. Moreover, failure of nilotinib treatment was accompanied by an increase of Lyn mRNA expression in patients with resistant CML. Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity. In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn. Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance.",PA,Unknown,,,,0.0,False,0,
euadr,head,doxorubicin,"Gefitinib inhibition of drug resistance to doxorubicin by inactivating ABCG2 in thyroid cancer cell lines. OBJECTIVE: To investigate the regulation of the breast cancer resistance protein ABCG2/BRCP1 drug transporter by epidermal growth factor receptor (EGFR) kinase activity, and to determine whether gefitinib, an EGFR small molecule inhibitor, will modulate the effects of doxorubicin hydrochloride by inhibiting its extrusion from thyroid cancer cells. DESIGN: Extrusion assays using flow cytometry analysis were used to determine the ability of thyroid cancer cells to extrude the chemotherapy drug, doxorubicin, via the ABCG2 drug transporter in the presence or absence of gefitinib. Immunofluorescence was employed to determine the cellular expression of ABCG2. The ABCG2 expression in ARO and WRO cell lines was analyzed by Western blot analysis. Inactivation of EGFR kinase by gefitinib was analyzed by Western blot analysis and immunofluorescence. A terminal deoxynucleotidyl transferase-mediated deoxyuridine triphosphate nick-end labeling assay was performed to demonstrate ABCG2-mediated apoptosis in the presence of doxorubicin. Colony formation assays were performed to determine the effect of gefitinib on thyroid cancer cell survival in response to gefitinib, doxorubicin, or the combination of both drugs. RESULTS: Inhibition of EGFR kinase activity by gefitinib causes the translocation of the ABCG2 drug transporter away from the plasma membrane, resulting in a concomitant decrease in doxorubicin extrusion in thyroid cancer cell lines. Both ARO and WRO demonstrated differential ABCG2 expression, whereas both were sensitized to doxorubicin-induced apoptosis on ABCG2 knockdown with short interfering RNA. The addition of gefitinib increases doxorubicin-induced cell death in thyroid cancer cells as measured by colony formation assay. CONCLUSIONS: Epidermal growth factor receptor regulates the function of the drug transporter ABCG2/BCRP1 and correlates with ABCG2 protein expression levels. Inactivation of the EGFR kinase by gefitinib potentiates the cytotoxic effect of doxorubicin in thyroid cancer, most likely by decreasing the ability of the cell to extrude doxorubicin. The expression of ABCG2 may explain in part the ineffectiveness of doxorubicin as a single modality treatment for anaplastic thyroid cancer or for treatment of metastatic follicular thyroid cancer. Use of this combination treatment of gefitinib and doxorubicin may be a promising therapy for anaplastic thyroid and metastatic follicular thyroid cancer and needs to be investigated further.",SA,Unknown,CHEBI,CHEBI:28748,doxorubicin,1.0,True,2,
euadr,tail,ABCG2,"Gefitinib inhibition of drug resistance to doxorubicin by inactivating ABCG2 in thyroid cancer cell lines. OBJECTIVE: To investigate the regulation of the breast cancer resistance protein ABCG2/BRCP1 drug transporter by epidermal growth factor receptor (EGFR) kinase activity, and to determine whether gefitinib, an EGFR small molecule inhibitor, will modulate the effects of doxorubicin hydrochloride by inhibiting its extrusion from thyroid cancer cells. DESIGN: Extrusion assays using flow cytometry analysis were used to determine the ability of thyroid cancer cells to extrude the chemotherapy drug, doxorubicin, via the ABCG2 drug transporter in the presence or absence of gefitinib. Immunofluorescence was employed to determine the cellular expression of ABCG2. The ABCG2 expression in ARO and WRO cell lines was analyzed by Western blot analysis. Inactivation of EGFR kinase by gefitinib was analyzed by Western blot analysis and immunofluorescence. A terminal deoxynucleotidyl transferase-mediated deoxyuridine triphosphate nick-end labeling assay was performed to demonstrate ABCG2-mediated apoptosis in the presence of doxorubicin. Colony formation assays were performed to determine the effect of gefitinib on thyroid cancer cell survival in response to gefitinib, doxorubicin, or the combination of both drugs. RESULTS: Inhibition of EGFR kinase activity by gefitinib causes the translocation of the ABCG2 drug transporter away from the plasma membrane, resulting in a concomitant decrease in doxorubicin extrusion in thyroid cancer cell lines. Both ARO and WRO demonstrated differential ABCG2 expression, whereas both were sensitized to doxorubicin-induced apoptosis on ABCG2 knockdown with short interfering RNA. The addition of gefitinib increases doxorubicin-induced cell death in thyroid cancer cells as measured by colony formation assay. CONCLUSIONS: Epidermal growth factor receptor regulates the function of the drug transporter ABCG2/BCRP1 and correlates with ABCG2 protein expression levels. Inactivation of the EGFR kinase by gefitinib potentiates the cytotoxic effect of doxorubicin in thyroid cancer, most likely by decreasing the ability of the cell to extrude doxorubicin. The expression of ABCG2 may explain in part the ineffectiveness of doxorubicin as a single modality treatment for anaplastic thyroid cancer or for treatment of metastatic follicular thyroid cancer. Use of this combination treatment of gefitinib and doxorubicin may be a promising therapy for anaplastic thyroid and metastatic follicular thyroid cancer and needs to be investigated further.",SA,Unknown,HGNC,74,ABCG2,0.7777777777777778,True,1,
euadr,head,F90,"Antitumor activity of F90, an epidermal growth factor receptor tyrosine kinase inhibitor, on glioblastoma cell line SHG-44. BACKGROUND: Over-expression of epidermal growth factor receptor (EGFR) is thought to be related to cell proliferation, invasion, metastasis, resistance to chemoradiotherapy and poor prognosis of various human cancers. Forty percent to fifty percent of glioblastoma multiforme (GBM) possess deregulated EGFR, which may contribute to the aggressive and refractory course of GBM. Therefore, blockade of EGFR signal transduction may be a promising treatment strategy for GBM. METHODS: MTT assay, cell growth curve assay and tumor xenograft model were used to evaluate the antitumor activity of F90 against SHG-44 in vitro and in vivo. Western blot assay was applied to evaluate the expression of p-EGFR, p-ERK1, p-JNK, p-P38, Bcl2 and P53 proteins. RESULTS: F90 inhibited the cell proliferation in a dose-dependent manner in vitro. The growth of SHG-44 tumor xenografts was suppressed by F90 at a high dose level (100 mg x kg(-1) x d(-1)). Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro. Down-regulated Bcl2 protein and up-regulated P53 protein were also observed. CONCLUSIONS: The results demonstrate that F90 is effective in inhibiting the proliferation of SHG-44 cells in vitro and tumor growth in vivo, suggesting that F90 may be a new therapeutic option for treatment of GBM.",PA,Unknown,,,,0.0,False,0,
euadr,tail,SHG-44,"Antitumor activity of F90, an epidermal growth factor receptor tyrosine kinase inhibitor, on glioblastoma cell line SHG-44. BACKGROUND: Over-expression of epidermal growth factor receptor (EGFR) is thought to be related to cell proliferation, invasion, metastasis, resistance to chemoradiotherapy and poor prognosis of various human cancers. Forty percent to fifty percent of glioblastoma multiforme (GBM) possess deregulated EGFR, which may contribute to the aggressive and refractory course of GBM. Therefore, blockade of EGFR signal transduction may be a promising treatment strategy for GBM. METHODS: MTT assay, cell growth curve assay and tumor xenograft model were used to evaluate the antitumor activity of F90 against SHG-44 in vitro and in vivo. Western blot assay was applied to evaluate the expression of p-EGFR, p-ERK1, p-JNK, p-P38, Bcl2 and P53 proteins. RESULTS: F90 inhibited the cell proliferation in a dose-dependent manner in vitro. The growth of SHG-44 tumor xenografts was suppressed by F90 at a high dose level (100 mg x kg(-1) x d(-1)). Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro. Down-regulated Bcl2 protein and up-regulated P53 protein were also observed. CONCLUSIONS: The results demonstrate that F90 is effective in inhibiting the proliferation of SHG-44 cells in vitro and tumor growth in vivo, suggesting that F90 may be a new therapeutic option for treatment of GBM.",PA,Unknown,,,,0.0,False,0,
euadr,head,TIMP)-1,"Role of matrix metalloproteinase, tissue inhibitor of metalloproteinase and tumor necrosis factor-alpha single nucleotide gene polymorphisms in inflammatory bowel disease. AIM: To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity. METHODS: Genomic DNA from 134 Crohn' s disease (CD), 111 ulcerative colitis (UC) patients and 248 control subjects was isolated from resected intestinal tissue or blood. Allelic composition at SNP loci was determined by PCR-RFLP or tetra primer ARMS PCR. RESULTS: The TIMP-1 genotype TT in women and T in men at SNP +372 T/C was found to increase CD susceptibility (39% vs 23.8%, P = 0.018 and 67.9% vs 51.6%, P = 0.055, respectively), while women with this genotype were less prone to development of fistulae during follow-up (41.4% vs 68.3%, P = 0.025). Male IBD or CD patients carrying the TIMP-1 +372 T-allele expressed lower levels of TIMP-1 in surgically resected macroscopically inflamed tissue (0.065 < P < 0.01). The 5T5T genotype at MMP-3 SNP -1613 5T/6T increased the chance of stenotic complications in CD during follow-up (91.2% vs 71.8%, P = 0.022) but seemed to protect against colonic involvement of this disease at first endoscopic/radiologic examination (35.3% vs 59.5%, P = 0.017). CONCLUSION: Allelic composition at the examined SNPs in genes coding for TIMP-1 and MMP-3 affect CD susceptibility and/or phenotype, i.e., fistulizing disease, stricture pathogenesis and first disease localisation. These findings reinforce the important role of these proteins in IBD.",SA,Unknown,,,,0.0,False,0,
